Tunniste;lat;lon
1.2.246.10.2032639.10.20.1094;60.52224;26.46111
1.2.246.10.2032639.10.20.1095;60.489;25.98296
1.2.246.10.2032639.10.20.1096;60.45388;26.22192
1.2.246.10.2032639.10.20.1097;60.47398;26.31472
1.2.246.10.2032639.10.20.1098;60.62714;26.45059
1.2.246.10.2032639.10.20.1099;60.4049;26.23961
1.2.246.10.2032639.10.20.1100;60.45388;26.22192
1.2.246.10.2032639.10.20.1101;60.45543;26.22243
1.2.246.10.2032639.10.20.1102;60.46015;26.22959
1.2.246.10.2032639.10.20.1103;60.49488;25.93538
1.2.246.10.2032639.10.20.1104;60.46118;26.22357
1.2.246.10.2032639.10.20.1105;60.49782;26.1812
1.2.246.10.2032639.10.20.1106;60.39829;25.99741
1.2.246.10.2032639.10.20.1107;60.44738;26.03153
1.2.246.10.2032639.10.20.1108;60.5703;26.05262
1.2.246.10.2032639.10.20.1109;60.4704467;26.2903954
1.2.246.10.2032639.10.20.1110;60.46118;26.22357
1.2.246.10.2032639.10.20.1111;60.45768;26.23346
1.2.246.10.2032639.10.20.1112;60.45768;26.23346
1.2.246.10.2032639.10.20.1113;60.4613666;26.1922931
1.2.246.10.2032639.10.20.1114;60.62624;26.20735
1.2.246.10.2032639.10.20.1115;60.68222;26.23453
1.2.246.10.2032639.10.20.1116;60.68214;26.029
1.2.246.10.2032639.10.20.1117;60.68114;26.02913
1.2.246.10.2032639.10.20.1118;60.68114;26.02913
1.2.246.10.2032639.10.20.1119;60.45463;26.19301
1.2.246.10.2032639.10.20.1120;60.49132;26.18075
1.2.246.10.2032639.10.20.1121;60.45463;26.19301
1.2.246.10.2032639.10.20.1122;60.46015;26.22959
1.2.246.10.2032639.10.20.1123;60.46015;26.22959
1.2.246.10.2032639.10.20.1124;60.46015;26.22959
1.2.246.10.2032639.10.20.1125;60.47245;26.31548
1.2.246.10.2032639.10.20.1126;60.46015;26.22959
1.2.246.10.2032639.10.20.1127;60.46015;26.22959
1.2.246.10.2032639.10.20.1128;60.45815;26.22778
1.2.246.10.2032639.10.20.1129;60.45815;26.22778
1.2.246.10.2032639.10.20.1130;60.45815;26.22778
1.2.246.10.2032639.10.20.1131;60.45815;26.22778
1.2.246.10.2032639.10.20.1132;60.45815;26.22778
1.2.246.10.2032639.10.20.1133;60.45815;26.22778
1.2.246.10.2032639.10.20.1134;60.45529;26.22861
1.2.246.10.2032639.10.20.1135;60.45815;26.22778
1.2.246.10.2032639.10.20.1136;60.46015;26.22959
1.2.246.10.2032639.10.20.1137;60.45637;26.22564
1.2.246.10.2032639.10.20.1138;60.46015;26.22959
1.2.246.10.2032639.10.20.1139;60.46015;26.22959
1.2.246.10.2032639.10.20.1140;60.45388;26.22192
1.2.246.10.2032639.10.20.1141;60.46015;26.22959
1.2.246.10.2032639.10.20.1142;60.46015;26.22959
1.2.246.10.2032639.10.20.1143;60.46015;26.22959
1.2.246.10.2032639.10.20.1144;60.46015;26.22959
1.2.246.10.2032639.10.20.1145;60.46015;26.22959
1.2.246.10.2032639.10.20.1147;60.46015;26.22959
1.2.246.10.2032639.10.20.1148;60.47245;26.31548
1.2.246.10.2032639.10.20.1149;60.47245;26.31548
1.2.246.10.2032639.10.20.1150;60.47245;26.31548
1.2.246.10.2032639.10.20.1152;60.45081;26.20796
1.2.246.10.2032639.10.20.1153;60.45081;26.20796
1.2.246.10.2032639.10.20.1154;60.45081;26.20796
1.2.246.10.2032639.10.20.1155;60.45081;26.20796
1.2.246.10.2032639.10.20.1156;60.46015;26.22959
1.2.246.10.2032639.10.20.1158;60.47155;26.31386
1.2.246.10.2032639.10.20.2000;60.46015;26.22959
1.2.246.10.2032639.10.20.2001;60.46015;26.22959
1.2.246.10.2032639.10.20.2002;60.50278;25.93244
1.2.246.10.2032639.10.20.2003;60.57497;26.05313
1.2.246.10.2032639.10.20.2004;60.52163;26.46683
1.2.246.10.2032639.10.20.2005;60.62402;26.19828
1.2.246.10.2032639.10.20.3001;60.46013;26.22868
1.2.246.10.2032639.10.20.3002;60.46015;26.22959
1.2.246.10.2032639.10.20.3003;60.46013;26.22868
1.2.246.10.2032639.10.20.3004;60.46013;26.22868
1.2.246.10.2032639.10.20.3005;60.46015;26.22959
1.2.246.10.2032639.10.20.3006;60.46015;26.22959
1.2.246.10.2032639.10.20.3007;60.46015;26.22959
1.2.246.10.2032639.10.20.3008;60.46015;26.22959
1.2.246.10.2032639.10.20.3009;60.46015;26.22959
1.2.246.10.2032639.10.20.4001;60.46015;26.22959
1.2.246.10.2032639.10.20.4002;60.62402;26.19828
1.2.246.10.20326446.10.0;60.16966;24.92469
1.2.246.10.20326446.10.1;60.16966;24.92469
1.2.246.10.20326446.10.2;60.62402;26.19828
1.2.246.10.20326446.10.3;60.45735;26.22858
1.2.246.10.20326446.10.4;60.62349;26.1983
1.2.246.10.20327764.10.0;61.1582915;23.8892264
1.2.246.10.20327764.10.1;61.1582915;23.8892264
1.2.246.10.20327764.10.2;61.1582915;23.8892264
1.2.246.10.20327764.10.3;61.49631;23.7536
1.2.246.10.20327764.10.4;61.1582482;23.8898231
1.2.246.10.2032823.10.0;60.66983;25.85055
1.2.246.10.20330031.10.0;62.30369;27.17427
1.2.246.10.20330031.10.1;62.30155;27.13664
1.2.246.10.2033009.10.0;60.6379;25.32243
1.2.246.10.2033009.10.10.1;60.6379;25.32243
1.2.246.10.2033009.10.10.2;60.6379;25.32243
1.2.246.10.2033009.10.1.1;60.52596;25.60623
1.2.246.10.2033009.10.1.10;60.50401;25.08746
1.2.246.10.2033009.10.1.11;60.52329;25.09317
1.2.246.10.2033009.10.1.12;60.40266;25.10801
1.2.246.10.2033009.10.1.13;60.39831;25.11401
1.2.246.10.2033009.10.1.14;60.42406;25.10392
1.2.246.10.2033009.10.1.15;60.12489;24.41532
1.2.246.10.2033009.10.1.16;60.06892;23.65601
1.2.246.10.2033009.10.1.17;60.06644;23.64747
1.2.246.10.2033009.10.1.18;60.53114;24.24647
1.2.246.10.2033009.10.1.19;60.47081;23.99242
1.2.246.10.2033009.10.1.2;60.22448;24.69303
1.2.246.10.2033009.10.1.20;60.53132;24.26039
1.2.246.10.2033009.10.1.21;60.24287;24.084
1.2.246.10.2033009.10.1.22;60.24235;24.08316
1.2.246.10.2033009.10.1.23;60.24385;24.09833
1.2.246.10.2033009.10.1.24;60.71268;24.44211
1.2.246.10.2033009.10.1.25;60.46426;26.24458
1.2.246.10.2033009.10.1.26;60.63988;25.33581
1.2.246.10.2033009.10.1.27;60.64207;25.3172
1.2.246.10.2033009.10.1.28;61.00521;25.93513
1.2.246.10.2033009.10.1.29;60.38339;23.95712
1.2.246.10.2033009.10.1.3;60.15376;24.64408
1.2.246.10.2033009.10.1.30;60.47193;24.82744
1.2.246.10.2033009.10.1.31;60.47686;24.8312
1.2.246.10.2033009.10.1.32;60.80945;25.81239
1.2.246.10.2033009.10.1.33;60.39005;25.70416
1.2.246.10.2033009.10.1.34;60.40184;25.69437
1.2.246.10.2033009.10.1.35;60.40879;25.67262
1.2.246.10.2033009.10.1.36;60.39923;25.70709
1.2.246.10.2033009.10.1.37;60.52251;25.09551
1.2.246.10.2033009.10.1.38;60.53277;25.11592
1.2.246.10.2033009.10.1.39;60.34664;25.10553
1.2.246.10.2033009.10.1.4;60.20847;24.7212
1.2.246.10.2033009.10.1.40;60.36731;25.07352
1.2.246.10.2033009.10.1.41;60.34947;25.10695
1.2.246.10.2033009.10.1.42;60.33011;25.02906
1.2.246.10.2033009.10.1.43;60.41616;24.34469
1.2.246.10.2033009.10.1.44;60.41484;24.34475
1.2.246.10.2033009.10.1.45;60.33586;24.33743
1.2.246.10.2033009.10.1.46;60.38321;25.70148
1.2.246.10.2033009.10.1.47;60.38959;25.70313
1.2.246.10.2033009.10.1.48;60.24158;24.07451
1.2.246.10.2033009.10.1.49;60.06644;23.64747
1.2.246.10.2033009.10.1.5;60.19123;24.59499
1.2.246.10.2033009.10.1.50;60.48216;25.09457
1.2.246.10.2033009.10.1.51;60.24287;24.084
1.2.246.10.2033009.10.1.6;60.98703;24.44841
1.2.246.10.2033009.10.1.7;60.62227;24.89628
1.2.246.10.2033009.10.1.8;60.45521;25.08143
1.2.246.10.2033009.10.1.9;60.91719;24.63066
1.2.246.10.2033009.10.2.1;60.52706;25.58445
1.2.246.10.2033009.10.2.10;60.459629;26.2290217
1.2.246.10.2033009.10.2.11;60.96635;24.49492
1.2.246.10.2033009.10.2.12;60.64399;25.32498
1.2.246.10.2033009.10.2.13;60.38502;23.97357
1.2.246.10.2033009.10.2.14;60.4021;25.69338
1.2.246.10.2033009.10.2.15;60.53244;25.10969
1.2.246.10.2033009.10.2.16;60.34747;24.33771
1.2.246.10.2033009.10.2.17;60.24158;24.07451
1.2.246.10.2033009.10.2.18;60.33112;25.03069
1.2.246.10.2033009.10.2.19;60.39923;25.70709
1.2.246.10.2033009.10.2.2;60.16323;24.72526
1.2.246.10.2033009.10.2.3;61.00521;25.93513
1.2.246.10.2033009.10.2.4;60.64884;24.83849
1.2.246.10.2033009.10.2.5;60.47948;25.10452
1.2.246.10.2033009.10.2.6;60.06479;23.64665
1.2.246.10.2033009.10.2.7;60.53238;24.24615
1.2.246.10.2033009.10.2.8;60.40557;25.10421
1.2.246.10.2033009.10.2.9;60.2440684;24.0847863
1.2.246.10.2033009.10.3.1;60.9603401;25.6258222
1.2.246.10.2033009.10.3.10;60.6379;25.32243
1.2.246.10.2033009.10.3.2;60.9603401;25.6258222
1.2.246.10.2033009.10.3.3;60.9603401;25.6258222
1.2.246.10.2033009.10.3.4;60.98428;24.46803
1.2.246.10.2033009.10.3.5;60.98428;24.46803
1.2.246.10.2033009.10.3.6;60.98428;24.46803
1.2.246.10.2033009.10.3.7;60.41172;25.09106
1.2.246.10.2033009.10.3.8;60.41172;25.09106
1.2.246.10.2033009.10.3.9;60.41172;25.09106
1.2.246.10.2033009.10.4.1;60.6379;25.32243
1.2.246.10.2033009.10.5.1;60.47948;25.10452
1.2.246.10.2033009.10.5.2;60.4021;25.69338
1.2.246.10.2033009.10.6.1;60.6379;25.32243
1.2.246.10.2033009.10.6.2;60.6379;25.32243
1.2.246.10.2033009.10.6.3;60.6379;25.32243
1.2.246.10.2033009.10.6.4;60.6379;25.32243
1.2.246.10.2033009.10.7.1;60.6379;25.32243
1.2.246.10.2033009.10.7.2;60.6379;25.32243
1.2.246.10.2033009.10.8.1;60.6379;25.32243
1.2.246.10.2033009.10.8.2;60.6379;25.32243
1.2.246.10.2033009.10.9.1;60.6379;25.32243
1.2.246.10.2033009.10.9.2;60.6379;25.32243
1.2.246.10.2033009.10.9.3;60.6379;25.32243
1.2.246.10.20330322.10.0;60.15116;24.65596
1.2.246.10.20330322.10.1;60.15116;24.65596
1.2.246.10.20333371.10.0;60.19298;25.03407
1.2.246.10.20333371.10.1;65.988047;29.1985954
1.2.246.10.20333371.10.2;64.14777;28.23547
1.2.246.10.20333371.10.3;68.42;27.41761
1.2.246.10.20333371.10.4;61.51101;23.77306
1.2.246.10.20333371.10.5;67.550905;24.2529345
1.2.246.10.20333371.10.6;61.1926;28.69385
1.2.246.10.20333371.10.7;60.46021;22.29057
1.2.246.10.20333638.10.0;61.3835;24.36324
1.2.246.10.20333638.10.1;61.38386;24.36182
1.2.246.10.20335465.10.0;60.73442;24.77483
1.2.246.10.20335465.10.1;60.74163;24.75223
1.2.246.10.20335465.10.2;60.73442;24.77483
1.2.246.10.20335748.10.0;60.22607;24.7405
1.2.246.10.20335748.10.1;60.22607;24.7405
1.2.246.10.20337938.10.0;60.459;26.90497
1.2.246.10.20337938.10.1;60.45199;26.94395
1.2.246.10.20338025.10.0;60.21373;24.81914
1.2.246.10.20338025.10.1;60.21373;24.81914
1.2.246.10.20338025.10.2;60.21373;24.81914
1.2.246.10.20338316.10.0;62.41456;25.95806
1.2.246.10.20338316.10.1;62.41456;25.95806
1.2.246.10.20341785.10.0;65.83587;24.19872
1.2.246.10.20341785.10.1;65.83587;24.19872
1.2.246.10.20343270.10.0;61.0547;23.32112
1.2.246.10.20343270.10.1;61.0547;23.32112
1.2.246.10.20343895.10.0;61.04877;25.6524
1.2.246.10.20343895.10.1;61.04877;25.6524
1.2.246.10.20343895.10.2;61.04962;25.65147
1.2.246.10.2034538.10.0;60.38675;25.64854
1.2.246.10.2034538.10.1;60.39123;25.66461
1.2.246.10.2034538.10.2;60.29057;25.33921
1.2.246.10.2034538.10.3;60.39717;25.69323
1.2.246.10.2034538.10.4;60.35166;25.62485
1.2.246.10.2034538.10.5;60.38675;25.64854
1.2.246.10.20345639.10.0;60.19692;24.94835
1.2.246.10.20345639.10.1;60.20751;25.13679
1.2.246.10.20345639.10.10;60.33008;24.32526
1.2.246.10.20345639.10.11;61.12588;22.14496
1.2.246.10.20345639.10.12;60.33008;24.32526
1.2.246.10.20345639.10.13;64.22408;27.75493
1.2.246.10.20345639.10.14;60.46815;25.09131
1.2.246.10.20345639.10.15;60.43524;22.24631
1.2.246.10.20345639.10.16;66.53225;25.85129
1.2.246.10.20345639.10.17;60.37583;25.01281
1.2.246.10.20345639.10.18;60.37583;25.01281
1.2.246.10.20345639.10.19;60.1553;24.53435
1.2.246.10.20345639.10.2;60.46815;25.09131
1.2.246.10.20345639.10.20;60.1553;24.53435
1.2.246.10.20345639.10.21;60.20751;25.13679
1.2.246.10.20345639.10.22;63.07231;27.66411
1.2.246.10.20345639.10.23;63.07231;27.66411
1.2.246.10.20345639.10.24;61.51167;23.78044
1.2.246.10.20345639.10.25;61.16318;23.8658
1.2.246.10.20345639.10.26;60.20703;24.80119
1.2.246.10.20345639.10.3;66.53225;25.85129
1.2.246.10.20345639.10.4;60.43524;22.24631
1.2.246.10.20345639.10.5;61.12588;22.14496
1.2.246.10.20345639.10.6;61.48593;23.83387
1.2.246.10.20345639.10.8;64.22408;27.75493
1.2.246.10.20345639.10.9;64.22408;27.75493
1.2.246.10.2034626.10.0;60.39664;25.67159
1.2.246.10.2034626.10.1;60.39599;25.66569
1.2.246.10.20347212.10.0;61.05625;21.47204
1.2.246.10.20347212.10.1;64.26727;24.83526
1.2.246.10.20347212.10.2;64.2613;23.94099
1.2.246.10.20347212.10.3;64.14275;25.37286
1.2.246.10.20347212.10.4;64.25822;23.94696
1.2.246.10.20347212.10.5;64.07242;24.53891
1.2.246.10.20347212.10.6;64.46357;24.25224
1.2.246.10.20347212.10.7;64.14275;25.37286
1.2.246.10.20347212.10.8;61.12837;21.50347
1.2.246.10.20347212.10.9;61.13055;22.13434
1.2.246.10.20350390.10.0;62.6143263;29.7400647
1.2.246.10.20350390.10.1;62.6143263;29.7400647
1.2.246.10.20351158.10.0;61.49156;23.50798
1.2.246.10.20351158.10.1;61.34086;22.91529
1.2.246.10.20351844.10.0;62.53184;25.82303
1.2.246.10.20351844.10.1;62.53184;25.82303
1.2.246.10.2035338.10.0;60.37638;25.26736
1.2.246.10.2035338.10.20;60.37638;25.26736
1.2.246.10.2035338.10.20.1;60.37728;25.26398
1.2.246.10.2035338.10.20.10;60.37728;25.26398
1.2.246.10.2035338.10.20.11;60.37728;25.26398
1.2.246.10.2035338.10.20.12;60.37728;25.26398
1.2.246.10.2035338.10.20.13;60.37728;25.26398
1.2.246.10.2035338.10.20.14;60.37728;25.26398
1.2.246.10.2035338.10.20.15;60.37638;25.26736
1.2.246.10.2035338.10.20.16;60.37638;25.26736
1.2.246.10.2035338.10.20.17;60.37638;25.26736
1.2.246.10.2035338.10.20.18;60.37838;25.26445
1.2.246.10.2035338.10.20.19;60.37838;25.26445
1.2.246.10.2035338.10.20.2;60.37728;25.26398
1.2.246.10.2035338.10.20.20;60.37838;25.26445
1.2.246.10.2035338.10.20.21;60.37838;25.26445
1.2.246.10.2035338.10.20.22;60.37728;25.26398
1.2.246.10.2035338.10.20.23;60.37838;25.26445
1.2.246.10.2035338.10.20.24;60.2997818;25.3301394
1.2.246.10.2035338.10.20.25;60.37838;25.26445
1.2.246.10.2035338.10.20.26;60.37838;25.26445
1.2.246.10.2035338.10.20.27;60.37838;25.26445
1.2.246.10.2035338.10.20.28;60.37754;25.26759
1.2.246.10.2035338.10.20.29;60.37754;25.26759
1.2.246.10.2035338.10.20.3;60.29855;25.32628
1.2.246.10.2035338.10.20.30;60.29796;25.33233
1.2.246.10.2035338.10.20.31;60.37336;25.2643
1.2.246.10.2035338.10.20.32;60.30019;25.33984
1.2.246.10.2035338.10.20.33;60.37076;25.27842
1.2.246.10.2035338.10.20.34;60.4102;25.17195
1.2.246.10.2035338.10.20.35;60.37754;25.26759
1.2.246.10.2035338.10.20.36;60.37754;25.26759
1.2.246.10.2035338.10.20.37;60.37754;25.26759
1.2.246.10.2035338.10.20.38;60.37728;25.26398
1.2.246.10.2035338.10.20.39;60.37728;25.26398
1.2.246.10.2035338.10.20.4;60.37728;25.26398
1.2.246.10.2035338.10.20.40;60.37728;25.26398
1.2.246.10.2035338.10.20.41;60.37728;25.26398
1.2.246.10.2035338.10.20.42;60.37728;25.26398
1.2.246.10.2035338.10.20.5;60.29855;25.32628
1.2.246.10.2035338.10.20.6;60.37728;25.26398
1.2.246.10.2035338.10.20.7;60.29796;25.33233
1.2.246.10.2035338.10.20.8;60.37728;25.26398
1.2.246.10.2035338.10.20.9;60.37638;25.26736
1.2.246.10.20353444.10.0;60.17431;24.9557
1.2.246.10.20353444.10.1;60.2185;24.87595
1.2.246.10.20353444.10.10;60.17424;24.8069
1.2.246.10.20353444.10.2;60.16152;24.7377
1.2.246.10.20353444.10.3;60.1696;24.94377
1.2.246.10.20353444.10.4;60.19411;25.03516
1.2.246.10.20353444.10.5;60.21734;24.81104
1.2.246.10.20353444.10.6;60.19828;24.9271
1.2.246.10.20353444.10.7;60.21066;25.07875
1.2.246.10.20353444.10.8;60.29259;25.04021
1.2.246.10.20353444.10.9;60.18532;24.94109
1.2.246.10.20353508.10.0;62.47216;26.50402
1.2.246.10.20353508.10.1;62.6138;27.14782
1.2.246.10.20353508.10.2;62.47216;26.50402
1.2.246.10.20354252.10.0;61.0836;23.47316
1.2.246.10.20354252.10.1;61.0836;23.47316
1.2.246.10.20358210.10.0;60.58023;27.16242
1.2.246.10.20358210.10.1;60.57534;27.18303
1.2.246.10.20358616.10.0;62.23755;25.7425
1.2.246.10.20358616.10.1;62.24468;25.74866
1.2.246.10.20358616.10.2;62.24393;25.74884
1.2.246.10.20358616.10.3;61.68645;27.26918
1.2.246.10.20359387.10.0;61.50634;21.78776
1.2.246.10.20359387.10.1;61.50634;21.78776
1.2.246.10.20359993.10.0;64.91677;25.56756
1.2.246.10.20359993.10.1;64.90824;25.53493
1.2.246.10.20359993.10.2;64.91553;25.5598
1.2.246.10.20359993.10.3;64.90069;25.51984
1.2.246.10.20359993.10.4;65.01391;25.47632
1.2.246.10.20360134.10.0;60.62829;25.32773
1.2.246.10.20360134.10.1;60.62829;25.32773
1.2.246.10.20360695.10.0;61.48809;21.73807
1.2.246.10.20360695.10.1;61.48809;21.73807
1.2.246.10.20360695.10.2;61.48809;21.73807
1.2.246.10.20360695.10.3;61.48912;21.78128
1.2.246.10.20360695.10.4;61.48809;21.73807
1.2.246.10.20362762.10.0;62.89093;27.63697
1.2.246.10.20362762.10.1;62.60139;29.76321
1.2.246.10.20362762.10.2;62.8917;27.68225
1.2.246.10.20363239.10.0;60.22099;24.81176
1.2.246.10.20363239.10.1;60.22099;24.81176
1.2.246.10.20364821.10.0;60.15479;24.54391
1.2.246.10.20364821.10.1;60.16318;24.54431
1.2.246.10.20364821.10.2;60.16318;24.54431
1.2.246.10.20367475.10.0;65.01119;25.47337
1.2.246.10.20367475.10.1;63.09686;21.61425
1.2.246.10.20367475.10.2;63.11004;21.59289
1.2.246.10.20367475.10.3;63.09552;21.6623
1.2.246.10.20367475.10.4;63.11035;21.64918
1.2.246.10.20368443.10.0;61.16469;27.42223
1.2.246.10.20368443.10.1;61.16469;27.42223
1.2.246.10.20368443.10.2;61.16469;27.42223
1.2.246.10.2036867.10.0;60.95778;22.86801
1.2.246.10.2036867.10.1;60.95778;22.86801
1.2.246.10.2036867.10.2;60.95778;22.86801
1.2.246.10.20369104.10.0;61.49711;23.77019
1.2.246.10.20369104.10.1;61.49711;23.77019
1.2.246.10.20370068.10.0;63.11177;26.43677
1.2.246.10.20370068.10.1;63.11177;26.43677
1.2.246.10.20370199.10.0;63.83753;23.14189
1.2.246.10.20370199.10.1;63.83753;23.14189
1.2.246.10.20370201.10.0;63.83753;23.14189
1.2.246.10.20370201.10.1;63.83753;23.14189
1.2.246.10.20370201.10.3;60.16873;24.92581
1.2.246.10.20370201.10.4;60.38634;23.12368
1.2.246.10.20370201.10.5;61.12837;21.50347
1.2.246.10.20372397.10.0;60.4558;22.68593
1.2.246.10.20372397.10.1;60.4558;22.68593
1.2.246.10.20372442.10.0;61.87931;23.72528
1.2.246.10.20372442.10.1;61.90769;25.14548
1.2.246.10.20372442.10.2;61.87931;23.72528
1.2.246.10.20372442.10.3;61.87931;23.72528
1.2.246.10.2037376.10.0;61.30138;22.15099
1.2.246.10.2037376.10.1;61.30138;22.15099
1.2.246.10.2037384.10.101;61.31071;22.15102
1.2.246.10.2037384.10.101001;61.31071;22.15102
1.2.246.10.2037384.10.101002;61.31071;22.15102
1.2.246.10.2037384.10.101003;61.31071;22.15102
1.2.246.10.2037384.10.101004;61.31071;22.15102
1.2.246.10.2037384.10.101005;61.31071;22.15102
1.2.246.10.2037384.10.101006;61.31071;22.15102
1.2.246.10.2037384.10.101007;61.31071;22.15102
1.2.246.10.2037384.10.101008;61.31071;22.15102
1.2.246.10.2037384.10.101009;61.31071;22.15102
1.2.246.10.2037384.10.101010;61.31071;22.15102
1.2.246.10.2037384.10.101011;61.31071;22.15102
1.2.246.10.2037384.10.101012;61.31071;22.15102
1.2.246.10.2037384.10.101013;61.31071;22.15102
1.2.246.10.2037384.10.101014;61.31071;22.15102
1.2.246.10.2037384.10.101015;61.31071;22.15102
1.2.246.10.2037384.10.101016;61.31071;22.15102
1.2.246.10.2037384.10.101017;61.31071;22.15102
1.2.246.10.2037384.10.101018;61.31395;22.15238
1.2.246.10.2037384.10.101019;61.33692;22.13472
1.2.246.10.2037384.10.101020;61.31234;22.15025
1.2.246.10.2037384.10.101021;61.29031;22.05685
1.2.246.10.2037384.10.101022;61.31234;22.15025
1.2.246.10.2037384.10.101023;61.31071;22.15102
1.2.246.10.2037384.10.101024;61.31071;22.15102
1.2.246.10.2037384.10.101025;61.31071;22.15102
1.2.246.10.2037384.10.101026;61.31071;22.15102
1.2.246.10.2037384.10.101027;61.31071;22.15102
1.2.246.10.2037384.10.101028;61.31071;22.15102
1.2.246.10.2037384.10.101029;61.30076;22.16038
1.2.246.10.2037384.10.101030;61.31071;22.15102
1.2.246.10.2037384.10.101031;61.31071;22.15102
1.2.246.10.2037384.10.101032;61.31071;22.15102
1.2.246.10.2037384.10.101033;61.19808;21.73212
1.2.246.10.2037384.10.101034;61.31071;22.15102
1.2.246.10.2037384.10.101035;61.31071;22.15102
1.2.246.10.2037384.10.101036;61.31071;22.15102
1.2.246.10.2037384.10.101037;61.31071;22.15102
1.2.246.10.2037384.10.101038;61.31071;22.15102
1.2.246.10.2037384.10.102;61.25982;22.34624
1.2.246.10.2037384.10.102001;61.25982;22.34624
1.2.246.10.2037384.10.102002;61.25982;22.34624
1.2.246.10.2037384.10.102003;61.25982;22.34624
1.2.246.10.2037384.10.102004;61.33667;22.50042
1.2.246.10.2037384.10.102005;61.25982;22.34624
1.2.246.10.2037384.10.102006;61.25982;22.34624
1.2.246.10.2037384.10.102007;61.25982;22.34624
1.2.246.10.2037384.10.102008;61.25982;22.34624
1.2.246.10.2037384.10.102009;61.25982;22.34624
1.2.246.10.2037384.10.102010;61.33484;22.48747
1.2.246.10.2037384.10.102011;61.25675;22.34855
1.2.246.10.2037384.10.102012;61.25675;22.34855
1.2.246.10.2037384.10.102013;61.37986;22.28391
1.2.246.10.2037384.10.102014;61.25251;22.30144
1.2.246.10.2037384.10.102015;61.26614;22.42698
1.2.246.10.2037384.10.102016;61.25687;22.35064
1.2.246.10.2037384.10.102017;61.22187;22.30881
1.2.246.10.2037384.10.102018;61.25571;22.30732
1.2.246.10.2037384.10.102019;61.27444;22.34371
1.2.246.10.2037384.10.102020;61.25982;22.34624
1.2.246.10.2037384.10.102021;61.25982;22.34624
1.2.246.10.2037384.10.103;61.36424;22.00723
1.2.246.10.2037384.10.103001;61.36424;22.00723
1.2.246.10.2037384.10.103002;61.36424;22.00723
1.2.246.10.2037384.10.103003;61.36424;22.00723
1.2.246.10.2037384.10.103004;61.36424;22.00723
1.2.246.10.2037384.10.103005;61.36424;22.00723
1.2.246.10.2037384.10.103006;61.36823;22.01652
1.2.246.10.2037384.10.103007;61.3448772;22.0651254
1.2.246.10.2037384.10.103008;61.36889;22.0014
1.2.246.10.2037384.10.103009;61.36889;22.0014
1.2.246.10.2037384.10.103010;61.31153;21.97454
1.2.246.10.2037384.10.103011;61.36906;22.01356
1.2.246.10.2037384.10.103012;61.38947;21.97268
1.2.246.10.2037384.10.103013;61.35218;22.00292
1.2.246.10.2037384.10.103014;61.37338;22.03672
1.2.246.10.2037384.10.103015;61.36424;22.00723
1.2.246.10.2037384.10.103016;61.36424;22.00723
1.2.246.10.2037384.10.104;61.19808;21.73212
1.2.246.10.2037384.10.104001;61.19808;21.73212
1.2.246.10.2037384.10.104002;61.19808;21.73212
1.2.246.10.2037384.10.104003;61.19808;21.73212
1.2.246.10.2037384.10.104004;61.19808;21.73212
1.2.246.10.2037384.10.104005;61.19808;21.73212
1.2.246.10.2037384.10.104006;61.21254;21.75601
1.2.246.10.2037384.10.104007;61.21236;21.75697
1.2.246.10.2037384.10.104008;61.25823;21.81433
1.2.246.10.2037384.10.104009;61.20541;21.74413
1.2.246.10.2037384.10.104010;61.27302;21.59025
1.2.246.10.2037384.10.104011;61.18083;21.63461
1.2.246.10.2037384.10.104012;61.21695;21.62661
